OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,48,109.6937499999978,21.95659827303837,79.59020462988478,161.61624346020082
2,65,41.46461538461511,26.004089052936344,65.45692943254555,176.32871255065487
3,30,9.870000000000037,22.458225916467338,3.802700774152722,27.876858426227898
4,22,8.29090909090912,18.123974248341405,2.4986137974521028,16.965401010279777
