OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,50,87.39799999999892,20.756255972156495,62.93792138893064,139.99863449779048
2,84,28.940476190476254,27.397805295741527,35.073616130877234,100.84228126842609
3,30,11.420000000000044,18.83965895594831,4.376855624577816,34.52672465685268
4,22,7.409090909090949,21.86042804548298,2.2953649231092075,17.21394508242247
