OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,56,24.080357142857263,21.96639061777319,18.580745854288725,78.10305431933546
2,88,30.992045454545487,29.19523670723595,39.38289898103507,137.90650141026464
3,30,11.756666666666733,24.70796739288784,4.566917705869374,27.04722602247037
4,20,10.720000000000061,20.14411271159134,3.554205308420677,22.654843937744317
