OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,51,50.09607843137239,21.59670212393139,37.36193649532,109.61659633366042
2,82,19.057317073170843,32.103535515497455,27.0275291555169,147.52541605993258
3,30,17.826666666666778,26.335273372402465,6.558716827790036,41.28328588262934
4,22,7.440909090909108,23.8681905700069,2.2767759564858667,23.357170162292846
