OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,36,140.17777777777377,19.176398938946242,98.50280906338494,216.24141713996983
2,60,74.72166666666602,24.364338563266678,108.05808037107695,225.66616928876314
3,30,7.630000000000024,22.77963268975926,2.9828096825402075,27.876858426227898
4,22,5.745454545454565,20.16012998481023,1.7467290095995698,16.965401010279777
