OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,27,186.99259259258667,16.35564336105392,120.50724054635873,254.0351810854744
2,56,117.49642857142585,25.099558046775577,138.13948028207247,225.81714118625993
3,30,4.286666666666673,30.21962377177745,1.6739834819057973,15.991613340804719
4,21,5.6428571428571574,26.441116563151315,1.7867217150505315,17.161956227085568
