OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,50,27.818000000000062,20.458279808906187,23.631705352401713,90.30347907907537
2,84,32.341666666666804,29.79335188195183,40.82556108169607,136.26023199180537
3,30,9.95000000000004,24.18996615098638,3.7779020471476525,27.89366439860413
4,22,14.30909090909101,21.686702117292803,4.415630538986207,22.654843937744317
