OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,59,53.62033898305034,22.089111134064506,40.88140906240315,111.38039585496608
2,79,35.92278481012655,27.572933700033165,45.24786444973076,138.05462705338797
3,30,12.376666666666727,19.646190022812128,4.6857873152747915,27.876858426227898
4,20,9.710000000000031,18.775122230014325,3.173951384995178,23.357501173845264
