OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,60,25.768333333333295,26.2008700312015,19.636471212777113,103.14630820596255
2,82,30.759756097561038,27.94697968142696,39.54718709958778,131.56474305610834
3,30,15.303333333333423,22.030967301988323,5.9603306559117275,34.92599951598149
4,20,12.720000000000073,18.870778177247825,4.072994539885958,22.654843937744317
