OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,61,17.17540983606568,23.504614073718212,14.193752011012732,66.11489396818791
2,88,21.030681818181925,29.919848579712003,28.70314817164124,116.54925332956256
3,30,30.100000000000133,16.79341199114921,11.35014168340334,44.93842037454374
4,20,14.720000000000102,17.542761566836074,4.5917837713512615,22.654843937744317
