OBJECT_ID,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
1,59,32.16610169491527,22.45586439450237,24.49863226480086,96.77750199679889
2,79,27.184810126582295,28.42851139395653,35.36280601268299,125.89720390711226
3,30,18.026666666666774,19.865350598694395,6.747290731451951,34.52672465685268
4,19,14.415789473684285,17.531909365302567,4.568256893273424,27.92469683052758
