,Before,Before,Before,Before,Before,After,After,After,After,After,Diff,Diff,Diff,Diff,Diff,%Change,%Change,%Change,%Change,%Change
,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
OBJECT_ID,,,,,,,,,,,,,,,,,,,,
1,51.0,111.04901960784088,19.257074288050504,82.22541063122397,162.2865701986686,60.0,25.768333333333292,26.2008700312015,19.636471212777117,103.14630820596255,9.0,-85.28068627450759,6.9437957431509965,-62.58893941844685,-59.14026199270606,17.647058823529413,-76.79553279773948,36.058414893584306,-76.11873134833523,-36.441870649128575
2,80.0,21.20375000000012,27.67597060835676,27.770870910814164,105.40919734070016,82.0,30.75975609756104,27.94697968142696,39.54718709958778,131.56474305610834,2.0,9.556006097560921,0.27100907307019995,11.776316188773617,26.15554571540818,2.5,45.06752860961324,0.9792215669876768,42.40528223473121,24.81334302439386
3,30.0,14.440000000000078,22.247353055679756,5.548245091590651,28.76799589941203,30.0,15.303333333333423,22.030967301988323,5.960330655911728,34.92599951598149,0.0,0.8633333333333457,-0.21638575369143354,0.41208556432107724,6.158003616569459,0.0,5.9787626962142735,-0.9726359497683711,7.427313637345725,21.40574420999316
4,20.0,7.030000000000021,20.836237695083486,2.593323023544087,23.49449685581908,20.0,12.720000000000072,18.870778177247825,4.072994539885958,22.65484393774432,0.0,5.690000000000051,-1.9654595178356615,1.4796715163418708,-0.8396529180747585,0.0,80.93883357041301,-9.432890652324584,57.0569691052109,-3.573828046744464
