,Before,Before,Before,Before,Before,After,After,After,After,After,Diff,Diff,Diff,Diff,Diff,%Change,%Change,%Change,%Change,%Change
,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
OBJECT_ID,,,,,,,,,,,,,,,,,,,,
1,51.0,111.04901960784088,19.257074288050504,82.22541063122397,162.2865701986686,35.0,169.8257142857092,21.27053630415273,113.69185568249044,254.48337821831345,-16.0,58.776694677868335,2.0134620161022276,31.466445051266476,92.19680801964483,-31.372549019607842,52.92860295879485,10.455700518077302,38.26851676349978,56.81111376423753
2,80.0,21.20375000000012,27.67597060835676,27.770870910814164,105.40919734070016,79.0,43.793670886075766,28.90943293230428,56.22135619043085,164.34184709938307,-1.0,22.589920886075646,1.2334623239475206,28.45048527961669,58.93264975868291,-1.25,106.53738553829166,4.456798792722654,102.44722022217128,55.908451297852814
3,30.0,14.440000000000078,22.247353055679756,5.548245091590651,28.76799589941203,30.0,7.396666666666693,27.00854442543598,2.869240928706924,22.716995522196044,0.0,-7.0433333333333845,4.761191369756222,-2.6790041628837273,-6.051000377215985,0.0,-48.776546629732316,21.40115886074226,-48.28561317423113,-21.03379185110235
4,20.0,7.030000000000021,20.836237695083486,2.593323023544087,23.49449685581908,20.0,6.875000000000036,22.944925212669983,2.504881160948318,17.161956227085568,0.0,-0.15499999999998426,2.108687517586496,-0.08844186259576903,-6.332540628733511,0.0,-2.204836415362501,10.120289221331264,-3.4103681567174235,-26.953293222642806
