,Before,Before,Before,Before,Before,After,After,After,After,After,Diff,Diff,Diff,Diff,Diff,%Change,%Change,%Change,%Change,%Change
,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX,VEHS,QUEUEDELAY,SPEEDAVGARITH,QLEN,QLENMAX
OBJECT_ID,,,,,,,,,,,,,,,,,,,,
1,51.0,111.04901960784088,19.257074288050504,82.22541063122397,162.2865701986686,50.0,87.39799999999892,20.75625597215649,62.93792138893064,139.99863449779048,-1.0,-23.65101960784196,1.499181684105988,-19.287489242293326,-22.287935700878137,-1.9607843137254901,-21.297819369647115,7.785095813003472,-23.45684757817332,-13.733690762947054
2,80.0,21.20375000000012,27.67597060835676,27.770870910814164,105.40919734070016,84.0,28.940476190476254,27.397805295741527,35.073616130877234,100.84228126842608,4.0,7.7367261904761335,-0.2781653126152328,7.30274522006307,-4.566916072274083,5.0,36.487537301072166,-1.005078797602281,26.296421324040402,-4.332559385224275
3,30.0,14.440000000000078,22.247353055679756,5.548245091590651,28.76799589941203,30.0,11.420000000000044,18.83965895594831,4.376855624577816,34.52672465685268,0.0,-3.0200000000000333,-3.4076940997314473,-1.171389467012835,5.75872875744065,0.0,-20.914127423822833,-15.317301304127332,-21.112792381653858,20.01783084778022
4,20.0,7.030000000000021,20.836237695083486,2.593323023544087,23.49449685581908,22.0,7.409090909090949,21.86042804548298,2.2953649231092075,17.21394508242247,2.0,0.37909090909092846,1.0241903503994934,-0.29795810043487947,-6.28055177339661,10.0,5.3924738135267045,4.915428425166992,-11.489432582435642,-26.732012232222175
